locus_tag	LC	6H	12H	1D	2D	3D	5D	7D	14D	1M	2M
B4U62_01180	0.966957742	1.57363438	-0.364160414	-0.55095961	0.81176705	0	-0.517745674	0.168624908	0.477029913	-1.225993145	-1.452745098
B4U62_01185	0.360847879	1.714338586	-0.715013221	-0.380795381	0.578089177	0.264938786	-0.056584553	0.364292874	0	-0.73438723	-1.877307591
B4U62_01190	-1.561147111	1.621224271	-1.014205948	0	0.480576635	1.043034477	-0.123799612	0.122531609	0.312489367	-0.521073268	-1.532396746
B4U62_01195	-3.507208383	2.324785869	4.346539509	3.962605211	2.64603916	0.638810708	0	-0.039679425	-2.374209633	-0.174174668	-2.754871453
B4U62_01200	1.434948451	-0.233017947	-0.728749295	-0.198334427	0	0.083571937	0.217070322	0.19118323	0.5689347	-0.17090142	-2.73032814
B4U62_01205	0.161438815	-0.353619614	-0.157574142	0	0.086618656	-0.002507067	0.692953026	0.972358026	2.21351757	-0.459042871	-1.368778112
B4U62_01210	1.678791281	-3.843040271	-2.259246364	-2.10799155	2.820705915	3.838902288	3.585801963	3.150425917	0	-0.16729115	-1.98200497
B4U62_01215	-0.168100832	-2.272407457	-0.53710442	-0.773850918	2.243349553	3.223779228	2.76407791	3.206445085	1.151245165	0	-1.82390975
B4U62_01220	-1.35144175	-0.478810001	-0.702144057	0	1.699320628	2.480497761	1.915758268	2.458097497	1.156107981	-0.100292096	-2.611321992
B4U62_01225	0	-0.552510295	-0.299919268	-0.046119296	1.509663607	2.252927252	1.407465904	2.193096604	0.90243576	-0.195055043	-3.37597014
B4U62_01230	-0.985717819	-0.549904617	-0.619929691	-0.001782276	1.604060816	2.01832295	1.454460244	1.919176882	1.090682191	0	-2.750556145
B4U62_01235	-0.78016439	-0.494215864	-0.486515332	0	1.705013241	2.083865018	1.64038532	1.63973179	0.208734635	-0.117567856	-5.40553855
B4U62_01240	-0.657033697	0	-0.407867464	0.677316135	1.659844107	2.073128628	1.236256019	1.412119891	-0.036094379	-0.564030731	-2.052805027
B4U62_01245	-0.142559311	0.44089441	0.301836399	0.150557562	0.201549166	0	-0.180619981	-0.001684442	0.276571292	-0.698824037	-2.448733205
B4U62_01250	0.99343874	0.034527137	0.093427475	-0.554421607	0	0.036692394	-0.019568298	0.099977227	-0.144290057	-1.052826343	-4.141623237
B4U62_01255	0.366427921	0.248948103	0	-0.145876261	0.107133832	0.08078152	-0.136370884	-0.172851463	0.556576486	-0.869808105	-3.125254869
B4U62_01260	-2.51917847	1.738325791	1.754397473	0.569967971	0.485402253	0.209868126	0	-0.013646495	-0.039523289	-0.886556577	-3.136392143
B4U62_01265	-0.243122954	0.022332216	-0.362050495	0	0.045411393	0.236526091	-0.091297772	0.15093544	0.130627746	-0.756892956	-2.746679845
B4U62_01270	-2.612034938	-1.459987795	0.495072933	0.562818946	0.411684892	0.48977794	0	0.413746679	-1.185655365	-1.805570039	-3.921607106
B4U62_01275	-0.6971567	0.733252721	2.14841853	1.45802151	0.164596968	-0.073279974	0	0.21421995	-1.358452947	-1.450887697	-4.721187365
B4U62_01280	-1.284948038	1.060446755	0	0.794295117	0.380134252	-0.15174832	0.250467108	0.555824804	-0.29721665	-1.434816791	-3.538738175
B4U62_01285	-1.156266227	-1.498352606	-1.901772058	0	1.533142595	2.518304689	2.838784001	2.23725091	0.702723475	-0.471678374	-0.812014036
B4U62_01290	-0.275063343	-1.249323844	-1.991670284	-0.750767305	1.042869347	2.751935373	2.826863678	2.467261611	1.712360923	0	-0.09455734
B4U62_01295	0.453652789	-0.369683269	-0.212613713	-0.603626317	0	0.253400853	0.091171073	0.508622072	1.352105123	-0.280627419	-3.534420998
B4U62_01300	0.379943207	-4.645785684	-3.274688224	-4.8750875	-0.782116503	0.220522453	0	0.158930087	2.716980206	1.259121494	-0.883274503
B4U62_01305	0.608841317	-5.559829473	-3.071672583	-5.787815509	-1.091290747	0.141231802	0.131531488	0	0.022502163	0.396759693	-1.582385377
B4U62_01310	-0.415269168	2.657771343	1.764516165	1.36534756	0	-0.861302191	-0.541472226	-1.210039695	0.735743001	0.614676827	-1.913011859
B4U62_01315	-1.521120064	1.764212072	1.461021417	0.674451664	0.215756024	0.103146094	-0.529932088	-0.910817265	0	-1.460323611	-4.008552124
B4U62_01320	-3.374228533	1.816941376	0.830491139	0.628362257	0	0.113902282	-0.372796135	-0.251094291	0.594565178	-1.620934777	-4.811796172
B4U62_01325	-3.361060902	1.569186973	0.704374789	0.396363519	0	0.276984138	-0.213265004	0.068488522	-0.439061403	-2.343049316	-5.431846211
B4U62_01330	0	-0.187017676	-0.344401615	-0.036384441	1.200753175	2.441555541	2.396154444	2.501530044	1.037701497	-1.589770529	-1.839606094
B4U62_01335	0.243377129	-0.94386773	0.381327535	-1.144529499	-0.564370168	0.015663533	0.383304785	0.543827566	0	-1.795860637	-3.375844804
B4U62_01340	2.948954217	0.121253939	1.010296833	-0.285275417	0	-0.047021823	-0.031566487	0.542382744	1.821326949	-0.701919181	-3.053750481
B4U62_01345	-2.319415634	1.566118098	-1.460040506	0.932444894	0.564380588	1.073776886	0.359292666	0	-3.402696647	-2.099568189	-2.592674905
B4U62_01350	-0.585972324	1.425896749	-0.271633512	1.019302673	0.514914852	0.509749262	0.259094617	0	-2.290741714	-0.860701144	-1.587635176
B4U62_01355	-1.48553113	0.558228175	1.729523641	0.032805486	0.417699684	0.306024161	-0.312936677	0	-0.201558715	-0.62460485	-3.132809676
B4U62_01360	-0.263297705	0.450622872	0.252076292	-0.318665249	-0.053976313	0	0.21085925	0.450013033	1.276382247	-0.07638623	-3.093505101
B4U62_01365	-0.358019805	0.013237706	0.74638604	-0.39304462	-0.07981049	0	0.256815468	0.548653744	1.163130192	-0.044311919	-3.397703734
B4U62_01370	-1.462919358	2.656298295	1.053514341	1.38461198	0.749891277	-0.161874097	0	-0.297685235	0.288726596	-0.71448213	-3.421229938
B4U62_01375	-0.668799357	-1.228279438	-1.11598807	-1.318214551	0.115777199	0.94265699	1.134169763	0.848752807	1.684430675	0	-2.788592006
B4U62_01380	-0.060160631	-0.867057233	-1.068080012	-1.149996832	0.459857165	1.29480081	1.499695482	1.039552653	2.057691658	0	-2.12045484
B4U62_01385	-2.237813889	0.246989067	0.412744332	0.863176099	0.411467133	-0.194948847	0.435270914	0	-0.93928853	-0.992075728	-3.358745538
B4U62_01390	-1.38163045	0.658560206	0.422532705	0.4568268	0	-0.161345186	0.266928478	0.004529322	-0.105580064	-1.081761802	-4.30481575
B4U62_01395	-0.019692025	0.858311772	1.05317261	0.964369087	0.264039043	0	0.294273059	-0.090543302	-0.781337	-1.07952207	-3.506641498
B4U62_01400	0.281264432	0.824065753	0.397782424	0.496791562	-0.0835831	-0.356088879	0.071238869	-0.17042336	0	-1.324937298	-3.217243635
B4U62_01405	-0.390475769	0.821817181	0.894115699	0.980797759	0.477120476	0	0.198323752	-0.223194092	-0.300564067	-1.016455275	-3.800397588
B4U62_01410	1.904111659	-2.716329049	0	-0.146789359	0.614905447	0.362597816	0.314648474	1.29536582	-0.548137971	-1.164323573	-3.000354398
B4U62_01415	0.220882594	-1.961856624	0	-0.243595499	0.410285938	0.150670845	0.137596505	0.579379698	-1.253277919	-1.643084749	-5.069184965
B4U62_01420	0	0.355268296	0.479661496	0.39465125	0.205312377	-0.082645765	-0.175166452	0.041932507	-1.401957193	-1.266703475	-3.652482107
B4U62_01425	0.381544774	-2.630549154	-1.161441019	-1.300556199	0	0.350828739	0.123769043	1.485998957	2.220662093	-0.304696566	-2.246557215
B4U62_01430	-0.743379616	1.61435256	0.646118826	0.57589428	-0.491939021	-0.576543594	0	0.295488722	0.913627404	-0.712660272	-3.317761116
B4U62_01435	0.307488587	0.85939754	0.178789587	0	-0.476793827	-0.199805548	-0.139545068	0.078175284	0.862983854	-0.265791377	-2.863277602
B4U62_01440	1.049344759	0	-0.221358427	-0.613709694	-0.306254028	-0.088736373	0.067461351	0.059829278	1.671294415	0.381269565	-2.807165455
B4U62_01445	0.23231968	0.306055567	-0.071180278	0.128761054	0.290353101	0	0.087556461	-0.444279868	-0.170611404	-0.122620832	-1.7259909
B4U62_01450	-1.273722025	1.270694109	-0.600787005	-0.832919708	0.438531632	1.029727941	0.562521544	0	1.197279845	-0.022051264	-2.821426986
B4U62_01455	-1.556944626	3.341718618	1.519340168	1.52181702	-0.116914977	0.445612304	-0.544914758	0	0.243573593	-0.355919724	-1.506777587
B4U62_01460	-1.396185652	2.649438953	0.173848259	0.98802888	0.43024561	0	-0.034895471	-0.342114584	0.085089626	-1.348599766	-4.930165463
B4U62_01470	-0.615997703	-0.201563916	0	-2.018444618	-0.352514696	0.642651266	0.448233479	0.399539228	1.798207157	0.138063332	-0.909175433
B4U62_01475	0.753269261	0.185175568	-0.060617637	-1.417998439	-0.647537861	-0.091697957	0.381713961	0.477191727	1.790970758	0	-2.086336833
B4U62_01480	0.682292285	1.515341784	0.251194121	0.562124233	-0.2274505	-0.349341272	-0.452504054	-0.350397959	0.258786234	0	-1.948619237
B4U62_01485	0.22057943	1.565644614	-0.008600109	0.194110458	-0.022304661	0	-0.040052945	-0.047277598	0.85973155	0.101809174	-1.880072517
B4U62_01495	1.403749614	-2.189181762	-2.971112837	-3.569160232	-1.428750044	-0.930121269	0.58138218	1.130319556	1.73068821	0	0.206108026
B4U62_01500	3.907751887	-1.131682891	-1.306988738	-2.218088853	-0.797984542	-0.127045995	1.015106278	1.56485762	2.713188211	1.051759516	0
B4U62_01505	2.670130272	-0.144168778	0	-0.611953629	-0.165369418	-0.230322289	0.328101848	0.80084377	2.718321865	0.602888164	-0.280292023
B4U62_01510	3.248718759	-1.916636189	-2.905018142	-2.832059801	-0.391478184	-0.085674817	0.132192999	0.89152549	3.019819235	1.167688259	0
B4U62_01515	1.775105491	0.25643038	-0.836441031	-0.196165322	0	-0.325626579	0.16571535	0.23996174	0.716903022	-0.296817272	-1.65123869
B4U62_01520	3.928588885	-1.317847001	-2.144778773	-1.576433938	-0.371609907	0	0.235788381	0.785927969	2.922813716	0.764139978	-0.500115484
B4U62_01525	1.086411146	-0.382295248	-0.276117642	0	-0.124543413	0.116208748	0.356994703	0.531698715	0.467454917	-0.929137758	-2.713661218
B4U62_01530	2.375912389	1.173546749	0.604057475	0.285080164	-0.162890285	-0.079381706	0	-0.324904046	0.755587923	-1.255315194	-1.344112089
B4U62_01535	2.798590017	1.066852817	0.578400115	0.001205415	-0.580773898	-0.420469929	0	-0.412549026	0.332820466	-1.586379942	-2.249475215
B4U62_01540	-1.266677573	0	-0.581726338	-0.304323296	0.082838243	0.445024728	0.506325409	0.594216999	1.935443633	-0.340873405	-2.494848955
B4U62_01545	-1.20763267	-0.003027923	-0.935546345	-0.545525665	0.013038518	1.064822974	0.60523897	0.463049886	2.183966335	0	-2.333234318
B4U62_01550	-1.210388813	-1.085660264	-1.406262058	-1.246888965	0	1.569925624	0.571475533	1.103328068	1.996401745	0.450008997	-1.941655627
B4U62_01555	-1.32090298	-1.924625442	-2.625847149	-2.39607816	0	1.948972851	0.638097961	1.308937902	0.951786858	0.072265396	-1.672410598
B4U62_01560	2.126010807	-3.371448072	-4.102118173	-6.151317083	-0.30750214	0.89666957	0.07337005	0	0.59294174	0.182566011	-1.984604883
B4U62_01565	-1.327751987	-2.109697148	-2.713527407	-1.917243737	1.830392088	2.380095084	3.341728075	3.240474998	3.60309843	0	-3.042393485
B4U62_01570	-1.323843506	0.356428104	-0.013256075	0.195109385	0	-0.109362191	0.13919693	0.20720199	0.516177323	-0.849390675	-2.15467939
B4U62_01575	0.862613888	-0.433574708	-0.958741756	0.310813411	-0.54044895	0	0.304875637	0.155437339	0.718524977	-0.691001058	-0.691001058
B4U62_01580	0.892395934	-1.405045731	-0.721127417	-0.759647805	-0.57780791	0	0.493481829	0.177511293	2.463260987	0.604015014	-2.472671649
B4U62_01585	0.938150909	-1.948584839	0	-0.26999429	-0.37767735	-0.046241257	0.620974443	0.29591802	3.112626295	0.193201693	-3.1326344
B4U62_01590	1.423514594	-1.366499505	0.072126549	-0.782709499	-0.172071867	0.436030574	-0.034147337	0.39423744	1.074488013	0	-2.547336033
B4U62_01595	0.63988115	-0.973222119	0	-0.743579631	-0.182848568	0.357024604	-0.157089382	0.203511702	1.562630875	0.007778337	-2.837391413
B4U62_01600	-0.255762641	-0.035539111	0.02041567	-0.069005403	0.100540513	0.169361649	0	0.087338041	1.218110188	-0.139397346	-2.609941907
B4U62_01605	-1.302842114	0	-0.625643152	0.084857477	0.00998213	-0.040748029	0.353959352	0.125157615	1.014024056	-0.875823895	-2.539281112
B4U62_01610	-0.570742527	0.591166506	-0.392448644	1.428543416	0.661686773	0.052524413	-0.041741969	0	0.725250717	-0.733886117	-2.783189556
B4U62_01615	-1.116631915	3.774062956	-0.385138094	5.134778518	1.8219542	0.016374561	0	0.118030943	-0.341964824	-0.58707115	-2.956238009
B4U62_01620	-5.384938209	0.834948462	-0.071404993	1.794500173	0.940464253	0.133490911	0.418174064	0	-2.110467033	-2.063283557	-6.915155136
B4U62_01625	-2.874500034	0.520954776	0.013558323	1.139827098	0.282488162	0.055779321	0	-0.385154335	-0.962329419	-2.480987957	-6.208870819
B4U62_01630	-3.091730394	1.063225749	0.255741318	1.139485967	0.498930225	-0.210574005	0.222740252	0	-0.625816009	-1.419488411	-4.152626353
B4U62_01635	-0.850931588	-0.063799767	-0.660192162	0.005199544	0	0.300397226	0.400132571	0.279775922	0.440304361	-1.614479899	-4.031081455
B4U62_01640	0.265589509	-0.00678085	-0.253795303	0.368786295	0.379553666	0.324910097	-0.070548536	0	0.89209697	-0.49523305	-2.374934347
B4U62_01645	-1.30951168	0.668616923	0.220555823	0.62373023	0	-0.053325947	-0.339471851	0.078460124	1.115001947	-0.372736394	-4.274648656
B4U62_01650	-0.498457157	0.557782236	-0.170806914	0.293167574	0	0.199889609	-0.035027301	0.228473434	1.491516095	-0.558101134	-2.875050895
B4U62_01655	-0.581649427	-0.317628635	0.10139606	-0.223090594	0.568998563	0.80777996	0.42596736	0.631669216	0	-1.02240425	-2.827408179
B4U62_01660	-2.884398012	1.3436205	-0.188033859	0.789955335	0.462656885	0.414168073	0	0.056482503	-1.315686903	-1.775513514	-3.879334016
B4U62_01665	0	0.310310551	-0.064931541	-0.095163852	0.370662548	0.23154947	0.019536223	-0.174276287	0.531463109	-1.402941871	-4.611738542
B4U62_01675	-1.135657397	1.700433148	-0.769679035	-0.430868097	0	0.166341646	0.19137459	0.172214894	0.472920394	-1.023404437	-2.959349844
B4U62_01680	-1.344700106	0.729168158	-0.474000466	0.080967336	0.159902921	0.286427645	0.231905663	0	-0.012375078	-0.806939807	-3.506234295
B4U62_01685	-0.294531423	0.657589706	0.941885401	0.978035116	0.918646372	0.365074673	0	-0.138735585	-0.983359269	-0.767556988	-2.245313106
B4U62_01690	-0.486172126	-2.482818211	-3.04054662	-3.665294345	0	1.432082573	0.937280479	1.411426142	2.654973427	2.116006699	-0.665379895
B4U62_01695	0.119135987	-2.992146423	-3.032965067	-4.248853061	-0.780468057	0.495081208	0	0.279426851	1.147989186	1.03659138	-1.152250288
B4U62_01700	-3.365102657	0.692835031	-0.210751155	2.895949053	3.126409541	2.405464251	2.242250464	-0.162187603	-3.019138846	0	-4.029647415
B4U62_01705	-1.482797492	0.848697958	-0.058378322	2.038610195	2.523476898	2.056431311	2.134903687	0	-0.823116598	-0.270882602	-4.507779111
B4U62_01710	-1.620226853	0.755287037	-0.33838996	2.238550568	2.449396175	1.896303621	2.17640373	0	-0.109160454	-0.145438025	-4.123971569
B4U62_01715	0.265864767	0	-0.93069138	-0.906700905	-0.019677702	0.561257261	0.230955153	0.99599283	1.255935496	-0.459955712	-1.709688825
B4U62_01725	2.97100244	-0.723154158	0.571546491	-0.064781683	0.761071406	-0.488399325	0	0.442916235	0.005359229	-0.233378394	-3.22461998
B4U62_01730	3.934237413	-0.793684574	0.897328995	0	0.496931569	-0.487250899	-0.232743266	0.31469592	1.315926121	-0.404708056	-2.665718129
B4U62_01735	3.835448772	-0.030702897	1.053348068	0.489235211	0.591218346	-0.15448803	0	0.362814797	-0.147141006	-0.489619341	-3.103543922
B4U62_01740	2.77835707	-0.259250236	0.241740943	0	0.333894211	-0.395537053	-0.114685731	0.523044463	0.878961866	-0.173964329	-2.423225896
B4U62_01745	2.624429538	0.021595148	0.089085839	0	0.413700262	-0.479265463	-0.205833859	0.242561933	-0.311519066	-1.168196382	-3.835398061
B4U62_01750	0.05503945	4.485969924	3.748427225	0.427639807	-0.400362648	-0.852645697	-1.277504085	0.179894617	0	-0.22231007	-3.520151008
B4U62_01760	-0.794012613	3.199687031	2.778783463	-0.023042131	0.245996206	-0.013793364	0	0.669575339	0.388934791	-1.57081702	-1.57081702
B4U62_01765	-3.489484067	0.813596689	0.012532835	0.357823181	0.493479271	0.492956903	-0.851054652	-0.440797208	0	-0.44279403	-3.697772899
B4U62_01770	-3.459840106	0.443612509	0.007583263	0.175205392	-0.024249133	0	0.162133359	-0.093717964	0.454989139	-0.408110904	-3.050374447
B4U62_01775	-0.614741302	0.37938449	-0.078497611	0	0.046836673	0.066308321	0.228003602	-0.166198383	0.826379743	-0.62958297	-3.599080936
B4U62_01780	-0.377323792	0.415546427	-0.073658596	0	0.160465807	0.211769006	0.337081725	-0.01364796	0.680040948	-0.729482971	-3.745285387
B4U62_01785	-0.131094359	-0.016893808	-2.438712536	-2.813663147	0	0.533104404	0.373320704	0.379929534	1.850499771	0.795401691	-1.36627109
B4U62_01790	1.720929276	0.546772363	-1.366086127	-1.052990219	0	0.230628418	-0.198194631	0.569707481	1.961537328	-0.242659804	-2.597783546
B4U62_01795	-0.277925361	-0.292392566	-1.417512372	-1.091833352	0.017868918	0.221352491	0.092484652	0.001912855	0.610398512	0	-2.003874673
B4U62_01800	3.231045817	-3.830851792	-4.676291725	-4.586120183	-1.148836276	0	0.133821792	1.040248102	1.776149853	0.216436009	-1.542139584
B4U62_01805	5.287148366	-1.873723661	0.520640326	-0.673227794	-0.141875782	0	2.940842302	6.720626491	3.489757042	-0.392900157	-1.280165643
B4U62_01810	3.298034668	-1.286044906	0.000790617	0	-0.064234076	-0.224760967	2.115817387	6.146158102	4.845229188	-0.762375146	-2.331388195
B4U62_01815	-2.002522944	1.419164965	0.526256503	0.481128178	0.077006287	-0.223451714	0.151868873	0	-0.329190417	-1.517150069	-3.138078508
B4U62_01820	-2.265693382	0.52760003	-0.660121846	-0.065453982	0.269918575	0	0.631233695	0.269623695	0.744780519	-0.935535279	-1.740539208
B4U62_01825	-1.39334627	0.233541701	-0.989893202	-0.613268146	0	0.512268938	0.956812644	0.259404852	0.789739364	-1.285958876	-3.319741669
B4U62_01830	-0.894207543	0	-1.29646201	-0.840259526	0.832015259	1.679721144	2.005232942	1.582746822	2.418850593	-0.70082887	-2.732819409
B4U62_01835	0	-1.096753975	-1.828169213	-1.512071406	0.993016524	2.619581681	2.640500949	2.258573662	2.536433119	-0.592306489	-1.428337313
B4U62_01840	-0.223195593	-1.173174071	-1.863053091	-0.844542534	1.683683609	3.090475635	3.692101272	3.853243288	2.873040178	0	0
B4U62_01845	0.410784102	-0.520538458	0.062563111	-0.783803899	-0.354344543	0	-0.062729422	0.033382665	1.809081358	1.292390766	-0.611760435
B4U62_01850	-0.471314746	-0.030848333	-0.451649863	0	0.432593573	1.108136702	0.863045242	1.068705925	0.932939907	-0.231355204	-2.531816842
B4U62_01855	-2.602974087	-1.713048682	-3.202874313	-2.329969361	1.87195478	2.515941334	2.083661061	1.671400815	1.545966206	0	-2.258721896
B4U62_01860	-1.252616305	1.957107602	0.835045696	0.941927421	0.310521034	0	0.216477923	-0.125605453	-1.836617385	-0.720275024	-3.772550021
B4U62_01865	3.171482345	0.177327037	0.498827079	0.363714447	-0.093521655	-0.104684825	0	0.040914904	-0.024790676	-1.501941704	-5.455809018
B4U62_01870	-1.864547651	0.459524554	0	0.149214249	-0.001957723	-0.236270387	0.07284871	0.369926143	0.153478737	-1.03145378	-2.276369877
B4U62_01875	-4.524405553	0.841433487	2.33659353	1.801950849	-0.052005206	0.204924119	0	0.58494795	-0.991639035	-0.37176324	-1.224460294
B4U62_01880	-2.904340609	0	1.48294233	0.849084443	-0.152113888	0.70025485	0.810408786	1.06456234	-0.265155597	-1.714655135	-2.352686587
B4U62_01885	3.262544084	0	-0.582058725	-0.599742556	-0.034324524	1.263974181	0.3273055	1.623276269	0.591897316	-0.630029409	-1.756301009
B4U62_01890	3.868269669	0	-0.642254962	-0.683324461	-0.218214729	0.664279185	0.004789102	1.045774539	0.615539834	-1.071226821	-2.602733634
B4U62_01895	0.200398861	0.036021884	-0.884596621	-0.901120116	-0.273560379	0.469144218	0	0.188767721	1.93110672	-0.436429537	-2.716753286
B4U62_01900	-1.641658076	-0.741122664	-1.061542424	-0.71245872	0	0.512982354	0.151011453	0.751776755	0.719164319	0.027038159	-1.400344174
B4U62_01905	0.106135516	0.009795769	-0.203977517	-0.709898535	-0.265165716	0	0.033903035	-0.003937844	1.451663792	0.270040584	-1.684322929
B4U62_01910	-0.159899041	0.137713784	-0.230794518	-0.476391401	-0.200153966	0	0.079481082	0.196180127	2.020848514	0.375004804	-1.820181436
